IID,inferred_pop
203181270113_R01C01,EUR
203181270113_R01C02,AMR
203181270113_R02C01,SAS
203181270113_R02C02,EAS
203181270113_R03C01,EUR
203181270113_R03C02,EAS
203181270113_R04C01,EUR
203181270113_R04C02,AFR
203181270113_R05C01,EUR
203181270113_R05C02,EUR
203181270113_R06C01,EUR
203181270114_R06C02,SAS
203181270115_R01C01,SAS
203181270115_R02C01,EUR
203181270115_R03C01,EAS
203181270115_R04C01,EUR
203181270115_R05C01,EAS
203181270123_R06C02,SAS
203181270124_R02C02,EUR
203181270125_R04C02,EUR
203181270125_R05C02,EUR
203181270126_R01C01,EUR
203181270126_R02C01,EAS
203181270126_R02C02,EUR
203181270126_R03C01,AMR
203181270126_R03C02,EUR
203181270126_R04C01,AMR
203181270126_R05C01,AMR
203181270126_R05C02,EUR
203181270130_R05C02,EAS
203181270130_R06C02,EAS
203181270131_R01C01,AMR
203181270131_R02C01,AMR
203181270131_R03C01,AMR
203181270131_R04C01,EUR
203181270131_R04C02,EUR
203181270131_R05C01,EUR
203181270131_R05C02,EUR
203181270131_R06C01,AMR
203181270131_R06C02,EUR
203181270135_R01C01,EUR
203181270135_R01C02,EUR
203181270135_R02C01,EUR
203181270135_R02C02,EUR
203181270135_R03C01,EUR
203181270135_R03C02,EUR
203181270135_R04C01,EUR
203181270135_R04C02,EUR
203181270135_R05C01,EUR
203181270135_R05C02,EUR
203181270135_R06C01,EUR
203181270135_R06C02,EUR
203181270141_R01C01,EUR
203181270141_R01C02,EUR
203181270141_R02C01,EUR
203181270141_R02C02,EUR
203181270141_R03C01,EUR
203181270141_R03C02,AMR
203181270141_R04C01,EUR
203181270141_R04C02,EUR
203181270141_R05C01,EUR
203181270141_R05C02,EUR
203181270141_R06C01,EUR
203181270157_R02C01,EUR
203181270157_R04C01,EAS
203181270158_R02C01,EUR
203181270158_R03C01,EUR
203181270158_R05C01,EUR
203181270158_R06C01,EUR
203181270167_R02C01,SAS
203181270167_R02C02,EUR
203181270167_R03C01,EUR
203181270167_R03C02,EAS
203181270167_R04C02,EUR
203181270171_R01C02,EAS
203181270171_R02C02,EUR
203181270171_R03C02,AFR
203181270171_R04C02,EUR
203181270171_R05C01,EAS
203181270171_R05C02,EUR
203181270171_R06C02,EUR
203181270172_R02C01,AMR
203181270172_R03C01,AMR
203181270172_R04C01,EUR
203181270178_R01C01,EUR
203181270178_R01C02,EUR
203181270178_R02C01,EUR
203181270178_R04C02,EUR
203181270178_R05C01,EAS
203181270178_R06C01,EAS
203181270181_R01C01,EUR
203181270181_R01C02,EUR
203181270181_R02C01,EUR
203181270181_R02C02,EUR
203181270181_R03C01,EUR
203181270181_R03C02,SAS
203181270181_R04C01,EUR
203181270181_R04C02,SAS
203181270181_R05C01,EUR
203181270181_R05C02,EUR
203181270181_R06C01,EAS
203181270181_R06C02,EUR
203181270187_R01C01,EUR
203181270187_R01C02,EUR
203181270187_R02C01,EUR
203181270187_R02C02,EUR
203181270187_R03C01,EUR
203181270187_R05C01,EUR
203181270187_R05C02,EAS
203181270187_R06C01,EUR
203181270187_R06C02,EAS
203181270202_R01C01,EUR
203181270202_R02C01,EUR
203181270202_R04C01,EUR
203181270202_R04C02,EAS
203181270202_R05C01,EUR
203181270202_R05C02,EUR
203181270202_R06C02,EUR
203181270205_R01C01,EUR
203181270205_R01C02,EUR
203181270205_R02C01,EAS
203181270205_R02C02,EUR
203181270205_R03C01,EUR
203181270205_R03C02,EUR
203181270205_R04C01,EUR
203181270205_R04C02,AMR
203181270205_R05C01,EUR
203181270205_R05C02,EUR
203181270205_R06C01,EAS
203181270205_R06C02,EUR
203181270208_R03C01,AFR
203181270208_R04C01,EUR
203181270208_R06C01,EUR
203181470014_R04C01,EAS
203181470014_R05C01,EUR
203181470030_R01C02,EUR
203181470030_R02C02,EUR
203181470030_R05C02,EUR
203181470030_R06C02,EUR
203181470031_R01C02,SAS
203181470031_R02C01,EUR
203181470031_R03C01,EUR
203181470031_R04C01,SAS
203181470031_R04C02,EAS
203181470031_R05C02,EAS
203181470031_R06C01,SAS
203181470031_R06C02,AFR
203181470038_R06C02,AFR
203181470039_R01C02,EUR
203181470039_R02C02,AMR
203181470039_R03C02,AMR
203181470039_R04C02,AMR
203181470039_R05C01,EUR
203181470039_R05C02,EUR
203181470039_R06C01,EUR
203181470039_R06C02,EAS
203181470043_R02C01,EUR
203181470043_R03C01,EUR
203181470043_R04C01,AFR
203181470043_R05C01,AFR
203181470053_R01C01,EUR
203181470053_R01C02,EAS
203181470053_R02C01,SAS
203181470053_R02C02,EAS
203181470053_R03C01,EUR
203181470053_R03C02,AMR
203181470053_R04C01,EUR
203181470053_R04C02,EAS
203181470053_R05C01,EUR
203181470053_R05C02,EUR
203181470053_R06C01,EUR
203181470054_R01C01,EUR
203181470054_R02C01,EAS
203181470054_R03C01,EUR
203181470054_R03C02,EUR
203181470054_R04C02,EUR
203181470054_R05C01,EUR
203181470054_R05C02,EUR
203181470054_R06C01,EUR
203181470054_R06C02,EUR
203181470055_R01C01,EUR
203181470055_R01C02,AFR
203181470055_R02C01,AFR
203181470055_R02C02,EUR
203181470055_R03C01,AFR
203181470055_R04C01,AFR
203181470055_R04C02,EUR
203181470055_R05C01,SAS
203181470055_R06C01,SAS
203181470056_R05C02,AFR
203181470056_R06C02,EUR
203181470059_R01C01,EUR
203181470059_R01C02,EUR
203181470059_R02C01,EUR
203181470059_R02C02,EUR
203181470059_R03C01,EAS
203181470059_R04C01,EUR
203181470059_R05C01,EUR
203181470061_R01C01,EUR
203181470061_R01C02,EUR
203181470061_R02C01,EUR
203181470061_R02C02,AMR
203181470061_R03C01,EUR
203181470061_R03C02,EUR
203181470061_R04C02,EUR
203181470061_R05C02,AMR
203181470061_R06C01,EUR
203181470061_R06C02,EAS
203181470062_R01C01,EAS
203181470062_R02C01,EUR
203181470062_R03C01,EUR
203181470063_R01C01,EUR
203181470063_R02C01,AMR
203181470063_R02C02,EUR
203181470063_R03C01,EUR
203181470063_R03C02,SAS
203181470063_R04C01,EAS
203181470063_R04C02,EAS
203181470063_R05C01,EAS
203181470063_R05C02,EAS
203181470063_R06C01,EAS
203181470063_R06C02,EUR
203181470064_R02C01,EUR
203181470064_R03C01,AMR
203181470064_R04C01,EUR
203181470064_R05C01,EUR
203181470064_R06C01,EUR
203181470069_R01C02,SAS
203181470069_R03C01,EUR
203181470069_R04C01,EUR
203181470069_R06C01,SAS
203181470070_R01C02,EUR
203181470070_R02C02,EAS
203181470070_R03C02,AFR
203181470076_R03C01,EAS
203181470076_R03C02,AFR
203181470076_R04C01,EUR
203181470076_R04C02,EAS
203181470077_R05C02,SAS
203181470077_R06C02,EUR
203181470085_R01C01,EAS
203181470085_R01C02,EAS
203181470085_R02C01,EUR
203181470085_R02C02,SAS
203181470085_R03C01,EUR
203181470085_R03C02,SAS
203181470085_R04C01,EUR
203181470085_R04C02,AMR
203181470085_R05C01,EUR
203181470085_R05C02,EUR
203181470085_R06C01,EAS
203181470086_R01C02,EUR
203181470086_R02C01,SAS
203181470086_R02C02,EUR
203181470086_R03C01,SAS
203181470086_R03C02,EUR
203181470086_R04C01,EAS
203181470086_R04C02,EAS
203181470086_R05C01,EAS
203181470086_R05C02,EAS
203181470086_R06C01,EUR
203181470086_R06C02,EUR
203181470094_R01C01,EUR
203181470094_R01C02,EUR
203181470094_R02C01,EUR
203181470094_R02C02,AMR
203181470094_R03C01,AMR
203181470094_R03C02,AMR
203181470094_R04C01,EUR
203181470094_R04C02,EUR
203181470094_R05C01,EUR
203181470094_R05C02,EAS
203181470094_R06C01,EUR
203181470095_R03C02,EUR
203181470095_R04C02,EUR
203181470095_R05C02,AMR
203181470095_R06C02,AFR
203181470096_R01C01,EAS
203181470096_R01C02,AMR
203181470096_R02C01,EUR
203181470096_R03C01,EUR
203181470096_R03C02,EUR
203181470096_R04C01,EUR
203181470096_R04C02,EUR
203181470096_R05C01,EUR
203181470096_R05C02,EUR
203181470096_R06C01,AMR
203181470106_R01C01,EUR
203181470106_R01C02,AMR
203181470106_R02C01,EAS
203181470106_R02C02,AMR
203181470106_R03C01,EUR
203181470106_R03C02,EUR
203181470106_R04C01,EUR
203181470106_R04C02,EUR
203181470106_R05C02,EUR
203181470106_R06C01,EUR
203181470112_R01C02,EUR
203181470112_R02C02,EUR
203181470112_R04C01,EUR
203181470112_R05C01,EUR
203181470112_R06C02,EAS
203181470113_R01C01,EUR
203181470113_R01C02,EUR
203181470113_R02C02,EUR
203181470113_R03C02,SAS
203181470113_R04C01,EUR
203181470113_R04C02,SAS
203181470113_R05C01,EUR
203181470113_R05C02,EUR
203181470113_R06C01,EAS
203181470113_R06C02,AFR
203181470126_R01C02,EUR
203181470126_R02C02,EUR
203181470126_R03C02,EUR
203181470126_R05C01,EUR
203181470126_R05C02,AMR
203181470126_R06C01,EUR
203181470126_R06C02,EUR
203181470135_R01C01,AFR
203181470137_R05C02,EUR
203181470137_R06C02,EAS
203181470142_R03C01,EUR
203181470142_R04C01,EUR
203203000021_R01C02,EUR
203203000021_R02C02,EUR
203273760020_R01C01,AFR
203273760020_R01C02,AMR
203273760020_R02C01,AFR
203273760020_R02C02,EUR
203273760020_R03C01,AFR
203273760020_R03C02,SAS
203273760020_R04C02,EAS
203273760020_R05C02,EUR
203273760020_R06C01,AMR
203273760031_R01C02,EUR
203273760031_R02C01,EAS
203273760031_R02C02,EUR
203273760031_R03C01,EAS
203273760031_R03C02,EUR
203273760031_R04C01,EUR
203273760031_R04C02,EUR
203273760031_R05C01,AFR
203273760031_R05C02,EUR
203273760031_R06C01,EUR
203273760032_R01C01,AMR
203273760032_R01C02,EUR
203273760032_R02C01,EUR
203273760032_R02C02,EUR
203273760032_R03C01,EUR
203273760032_R03C02,EUR
203273760032_R04C01,EUR
203273760032_R04C02,EUR
203273760032_R05C01,AMR
203273760032_R06C01,EUR
203273760043_R01C01,EUR
203273760043_R02C01,SAS
203273760043_R03C01,EUR
203273760043_R04C01,EUR
203273760043_R05C01,EUR
203273760058_R04C02,AMR
203273760073_R01C01,EAS
203273760073_R02C01,AFR
203273760088_R02C01,SAS
203273760088_R03C01,EUR
203273760088_R06C01,EUR
203273760108_R01C01,EUR
203273760108_R01C02,EUR
203273760108_R02C01,EUR
203273760108_R02C02,EUR
203273760108_R03C01,SAS
203273760108_R03C02,EAS
203273760108_R04C01,EUR
203273760108_R04C02,EUR
203273760108_R05C01,EUR
203273760108_R05C02,EUR
203273760108_R06C01,EUR
203273760108_R06C02,EUR
203273760128_R05C02,EUR
203273760128_R06C02,EUR
203273760151_R01C02,AMR
203273760151_R05C01,AMR
203273760151_R06C01,EUR
203273760152_R01C02,EUR
203273760152_R02C02,EAS
203273760152_R03C02,EUR
203273760152_R04C02,EUR
203273760152_R05C02,EUR
203273760155_R01C01,EAS
203273760155_R01C02,EUR
203273760155_R02C01,EUR
203273760155_R03C01,SAS
203273760155_R03C02,EUR
203273760155_R04C01,SAS
203273760155_R05C01,EUR
203273760155_R06C01,EUR
203281360023_R01C02,AMR
203281360023_R02C02,AMR
203281360023_R03C01,EUR
203281360023_R03C02,EUR
203281360023_R04C01,EUR
203281360023_R04C02,EUR
203281360023_R05C01,SAS
203281360023_R06C01,EUR
203281360036_R01C01,EAS
203281360036_R02C01,EAS
203281360036_R03C01,EUR
203281360036_R03C02,EAS
203281360036_R04C01,AFR
203281360036_R05C01,EAS
203281360036_R06C01,EAS
203281360036_R06C02,EUR
203281360038_R06C01,AFR
203281360043_R01C01,EUR
203281360045_R06C02,EUR
203281360065_R05C02,SAS
203281360065_R06C02,SAS
203281360087_R01C01,SAS
203281360097_R06C02,EUR
203281360098_R02C02,SAS
203281360098_R03C02,SAS
203281360098_R04C02,EUR
203281360098_R05C02,EUR
203281360098_R06C02,EUR
203281360099_R01C01,EUR
203281360099_R01C02,EAS
203281360099_R02C01,EUR
203281360099_R02C02,EAS
203281360099_R03C01,EUR
203281360099_R03C02,EUR
203281360099_R04C01,EUR
203281360099_R04C02,AMR
203281360099_R05C01,EUR
203281360099_R05C02,EUR
203281360099_R06C01,EUR
203281360100_R02C02,SAS
203281360100_R03C01,EUR
203281360100_R03C02,EUR
203281360100_R04C01,EUR
203281360100_R04C02,EUR
203281360100_R05C01,EUR
203281360100_R05C02,EAS
203281360100_R06C01,SAS
203281360100_R06C02,EAS
203281360103_R04C01,EAS
203281360103_R05C01,EUR
203281360104_R02C02,EUR
203281360104_R05C01,EUR
203281360104_R05C02,EUR
203281360104_R06C01,SAS
203281360104_R06C02,EUR
203281360105_R01C02,EUR
203281360105_R02C02,EUR
203281360105_R03C02,EUR
203281360105_R04C02,EUR
203281360105_R05C01,EUR
203281360105_R05C02,EAS
203281360105_R06C01,EAS
203281360105_R06C02,EAS
203281360109_R01C02,EUR
203281360109_R03C01,AMR
203281360109_R04C01,AMR
203281360109_R04C02,SAS
203281360109_R05C01,EUR
203281360109_R05C02,SAS
203281360109_R06C01,EUR
203281360109_R06C02,EAS
203281360113_R01C01,AMR
203281360113_R01C02,SAS
203281360113_R02C01,EUR
203281360113_R02C02,EAS
203281360113_R03C01,EUR
203281360113_R03C02,EUR
203281360113_R04C01,SAS
203281360113_R04C02,EUR
203281360113_R05C01,SAS
203281360113_R06C01,SAS
203281360133_R01C01,EAS
203281360133_R01C02,EUR
203281360133_R02C01,EAS
203281360133_R03C01,EUR
203281360133_R04C01,EUR
203281360135_R01C02,EUR
203281360135_R02C02,EUR
203281360135_R03C02,EUR
203281360135_R04C02,EUR
203281360135_R05C01,EUR
203281360135_R05C02,EUR
203281360135_R06C01,EUR
203281360135_R06C02,SAS
203281360137_R01C01,EUR
203281360137_R02C01,EUR
203281360137_R03C01,SAS
203281360137_R05C01,EUR
203281360137_R06C01,EUR
203281360142_R06C02,EUR
203281360145_R01C01,EUR
203281360145_R02C01,SAS
203281360145_R03C01,EUR
203281360145_R04C01,SAS
203281360145_R05C01,EUR
203281360145_R06C01,EUR
203281360146_R01C01,EAS
203281360146_R03C01,EAS
203281360146_R05C02,EAS
203281360146_R06C02,EUR
203281360148_R06C01,EUR
203281960005_R01C01,EUR
203281960005_R01C02,SAS
203281960005_R02C01,EUR
203281960005_R02C02,EUR
203281960005_R03C02,EUR
203281960005_R04C02,AFR
203281960005_R05C02,AFR
203281960005_R06C01,SAS
203281960005_R06C02,AFR
203281960014_R01C01,EUR
203281960014_R01C02,SAS
203281960014_R02C01,EAS
203281960014_R03C01,EUR
203281960014_R03C02,EUR
203281960014_R04C01,AFR
203281960014_R04C02,EUR
203281960014_R05C01,AFR
203281960014_R05C02,EUR
203281960014_R06C01,SAS
203281960017_R01C01,SAS
203281960017_R02C01,SAS
203281960031_R02C02,EUR
203281960031_R03C02,EUR
203281960031_R04C01,EUR
203281960031_R04C02,EUR
203281960031_R05C01,EAS
203281960031_R05C02,EUR
203281960044_R01C02,EUR
203281960044_R02C02,AFR
203281960044_R03C02,EUR
203281960044_R04C02,EAS
203281960044_R05C01,EUR
203281960044_R05C02,EUR
203281960044_R06C01,EUR
203281960044_R06C02,EUR
203281960049_R01C01,EUR
203281960049_R01C02,EUR
203281960049_R02C01,EUR
203281960049_R02C02,EAS
203281960049_R03C01,EUR
203281960049_R03C02,EUR
203281960049_R04C01,EUR
203281960049_R05C01,EUR
203281960049_R06C01,EUR
203281960052_R01C01,EUR
203281960052_R01C02,SAS
203281960052_R02C01,EUR
203281960052_R02C02,SAS
203281960052_R03C01,AMR
203281960052_R03C02,EUR
203281960052_R04C01,EUR
203281960052_R04C02,EUR
203281960052_R05C01,SAS
203281960052_R05C02,EUR
203281960052_R06C01,SAS
203281960056_R01C01,EUR
203281960056_R01C02,EUR
203281960056_R02C01,EUR
203281960056_R03C01,EUR
203281960056_R04C02,AMR
203281960056_R05C01,EUR
203281960056_R05C02,AMR
203281960056_R06C01,EUR
203281960056_R06C02,EUR
203281960057_R01C01,EUR
203281960057_R02C01,EUR
203281960057_R02C02,EUR
203281960057_R03C02,EUR
203281960057_R04C02,EUR
203281960057_R05C01,EUR
203281960057_R05C02,EUR
203281960057_R06C01,EUR
203281960061_R01C02,AMR
203281960061_R02C01,EAS
203281960061_R02C02,EUR
203281960061_R03C01,EAS
203281960061_R04C02,EUR
203281960061_R05C02,EUR
203281960061_R06C01,AMR
203281960065_R01C02,AMR
203281960065_R02C01,EUR
203281960065_R02C02,EUR
203281960065_R03C01,EUR
203281960065_R03C02,AMR
203281960065_R04C02,AMR
203281960065_R05C02,EUR
203281960065_R06C01,AMR
203281960066_R01C02,EUR
203281960066_R02C02,EUR
203281960066_R03C02,EUR
203281960066_R04C02,AFR
203281960066_R05C01,EAS
203281960066_R05C02,EUR
203281960066_R06C01,EUR
203281960066_R06C02,EUR
203281960072_R01C01,EUR
203281960072_R01C02,AMR
203281960072_R02C01,EUR
203281960072_R02C02,EUR
203281960072_R03C01,SAS
203281960072_R03C02,EUR
203281960072_R04C01,SAS
203281960072_R04C02,EUR
203281960072_R05C01,EAS
203281960072_R05C02,AFR
203281960072_R06C01,EAS
203281960072_R06C02,AFR
203281960073_R01C01,EAS
203281960073_R01C02,EUR
203281960073_R02C01,EUR
203281960073_R02C02,EUR
203281960073_R03C01,EUR
203281960073_R03C02,EUR
203281960073_R04C01,EUR
203281960073_R04C02,EUR
203281960073_R05C01,EUR
203281960073_R05C02,AFR
203281960073_R06C01,EUR
203281960073_R06C02,AFR
203281960074_R01C01,AMR
203281960074_R01C02,EUR
203281960074_R02C01,AMR
203281960074_R02C02,EUR
203281960074_R03C01,EUR
203281960074_R03C02,EUR
203281960074_R04C01,EUR
203281960074_R04C02,EUR
203281960074_R05C01,AFR
203281960074_R05C02,EAS
203281960074_R06C01,EUR
203281960075_R02C01,EUR
203281960075_R03C01,EUR
203281960075_R04C01,EUR
203281960077_R01C01,AFR
203281960077_R01C02,AFR
203281960077_R04C01,EUR
203281960077_R05C01,EUR
203281960077_R06C01,AFR
203281960078_R01C02,EUR
203281960078_R02C02,EUR
203281960078_R04C01,EUR
203281960078_R05C01,EUR
203281960078_R06C01,EAS
203281960079_R01C01,AMR
203281960079_R01C02,AFR
203281960079_R02C01,AMR
203281960079_R02C02,EUR
203281960079_R03C01,AMR
203281960079_R03C02,SAS
203281960079_R04C01,AMR
203281960079_R04C02,SAS
203281960079_R05C01,EUR
203281960079_R05C02,SAS
203281960079_R06C01,AFR
203281960079_R06C02,EUR
203281960082_R05C01,AFR
203281960083_R01C01,AFR
203281960083_R02C01,EUR
203281960094_R01C01,EUR
203281960094_R02C01,EUR
203281960094_R03C01,SAS
203281960094_R04C01,EUR
203281960094_R05C01,EUR
203281960094_R05C02,EAS
203281960094_R06C01,EUR
203281960095_R04C02,EUR
203281960095_R05C02,EAS
203281960095_R06C02,EAS
203281960099_R01C01,EUR
203281960099_R01C02,AMR
203281960099_R02C01,EAS
203281960099_R03C01,EAS
203281960099_R04C01,EUR
203281960099_R05C01,EUR
203281960099_R06C01,AFR
203281960100_R01C01,EUR
203281960100_R01C02,EAS
203281960100_R02C01,EUR
203281960100_R02C02,EAS
203281960100_R03C01,EAS
203281960100_R03C02,EUR
203281960100_R04C01,EAS
203281960100_R04C02,EUR
203281960100_R05C01,EUR
203281960100_R05C02,EUR
203281960100_R06C01,EUR
203281960100_R06C02,EUR
203281960105_R01C02,EAS
203281960105_R02C01,EUR
203281960105_R02C02,EAS
203281960105_R03C01,EAS
203281960105_R03C02,EUR
203281960105_R04C01,EUR
203281960105_R04C02,AMR
203281960105_R05C01,EUR
203281960105_R05C02,EUR
203281960105_R06C01,AFR
203281960106_R01C01,AFR
203281960106_R05C01,EAS
203281960107_R01C02,EAS
203281960107_R02C02,EAS
203281960107_R03C02,EUR
203281960107_R04C02,EUR
203281960107_R05C02,EAS
203281960107_R06C02,EAS
203281960111_R01C01,EUR
203281960111_R02C01,EUR
203281960115_R01C01,EUR
203281960115_R02C01,AMR
203281960115_R02C02,EUR
203281960115_R03C01,AMR
203281960115_R03C02,EUR
203281960115_R04C01,AMR
203281960115_R05C01,EUR
203281960133_R02C02,EUR
203281960133_R03C02,EUR
203281960133_R04C02,EUR
203281960134_R01C01,AFR
203281960134_R01C02,EAS
203281960134_R02C01,AFR
203281960134_R02C02,EUR
203281960134_R03C01,AFR
203281960134_R03C02,EUR
203281960134_R04C01,AFR
203281960134_R05C01,EUR
203281960134_R06C01,EAS
203281960134_R06C02,EUR
203281960146_R01C01,EAS
203281960146_R01C02,EUR
203281960146_R02C01,SAS
203281960146_R03C01,SAS
203281960146_R04C01,SAS
203281960146_R05C01,SAS
203281960146_R06C01,EUR
203281960147_R04C02,EAS
203281960147_R05C02,EUR
203281960147_R06C02,EUR
203281960150_R02C02,EUR
203281960150_R03C02,AMR
203281960150_R04C02,EAS
203281960150_R05C02,EAS
203281960150_R06C02,EUR
203281960154_R01C02,EUR
203281960154_R02C01,EAS
203281960154_R02C02,EAS
203281960154_R03C01,EAS
203281960154_R03C02,EUR
203281960154_R04C02,EAS
203281960154_R05C02,EUR
203281960154_R06C01,EAS
203281960154_R06C02,EUR
203281960159_R01C01,EUR
203281960159_R02C01,EUR
203281960159_R03C01,EUR
203281960159_R04C01,EUR
203282220012_R04C02,EAS
203282220012_R05C02,EAS
203282220022_R01C01,EUR
203282220022_R02C01,EUR
203282220022_R03C01,EUR
203282220022_R04C01,EUR
203282220038_R04C02,AMR
203282220038_R05C02,EUR
203282220039_R03C02,EUR
203282220039_R04C02,EUR
203282220039_R05C02,EUR
203282220039_R06C02,EAS
203282220041_R01C01,SAS
203282220041_R02C01,SAS
203282220041_R02C02,EAS
203282220041_R03C01,EUR
203282220041_R03C02,EAS
203282220041_R04C01,EUR
203282220041_R04C02,EAS
203282220041_R05C01,EAS
203282220041_R05C02,EUR
203282220041_R06C02,EUR
203282220044_R01C01,EUR
203282220044_R01C02,SAS
203282220044_R02C01,SAS
203282220044_R03C01,EUR
203282220044_R03C02,EUR
203282220044_R04C01,EUR
203282220044_R04C02,EUR
203282220044_R05C01,SAS
203282220048_R01C02,EUR
203282220048_R02C02,EUR
203282220048_R03C01,EUR
203282220048_R03C02,EAS
203282220048_R04C01,EUR
203282220048_R04C02,EAS
203282220048_R05C01,EUR
203282220048_R05C02,AFR
203282220048_R06C01,EUR
203282220048_R06C02,AFR
203282220053_R01C01,EUR
203282220053_R01C02,EUR
203282220053_R02C01,EAS
203282220053_R02C02,AFR
203282220053_R03C01,EAS
203282220053_R03C02,EUR
203282220053_R04C01,EAS
203282220053_R04C02,EUR
203282220063_R01C01,EAS
203282220063_R01C02,EUR
203282220063_R02C01,EUR
203282220063_R02C02,EUR
203282220063_R03C01,SAS
203282220063_R03C02,EUR
203282220063_R04C01,SAS
203282220063_R04C02,EUR
203282220063_R05C01,EUR
203282220063_R05C02,EUR
203282220063_R06C01,EAS
203282220065_R02C02,EAS
203282220065_R05C02,EAS
203282220065_R06C02,EAS
203282220072_R01C02,EAS
203282220072_R02C02,EUR
203282220072_R03C02,AMR
203282220073_R01C01,AMR
203282220073_R01C02,SAS
203282220073_R02C02,EUR
203282220073_R03C02,EUR
203282220073_R04C01,AMR
203282220073_R05C01,AMR
203282220073_R05C02,EUR
203282220073_R06C01,SAS
203282220073_R06C02,EUR
203282220074_R01C01,EAS
203282220074_R01C02,EAS
203282220074_R02C01,EUR
203282220074_R04C02,EUR
203282220075_R04C02,EUR
203282220075_R05C02,EUR
203282220075_R06C02,EUR
203282220076_R01C01,EUR
203282220076_R02C02,SAS
203282220076_R03C02,EUR
203282220076_R04C02,EUR
203282220076_R05C02,EAS
203282220076_R06C01,EUR
203282220079_R01C01,EUR
203282220079_R01C02,EAS
203282220079_R02C01,NA
203282220079_R03C01,EUR
203282220079_R04C01,SAS
203282220079_R05C01,SAS
203282220079_R06C01,EUR
203282220080_R01C02,EAS
203282220080_R02C02,EAS
203282220081_R03C01,EAS
203282220086_R02C01,EUR
203282220087_R01C01,EUR
203282220087_R01C02,EUR
203282220087_R02C01,EUR
203282220087_R02C02,EUR
203282220087_R03C01,AMR
203282220087_R04C01,AMR
203282220087_R05C01,EUR
203282220087_R06C01,EUR
203282220089_R01C02,EUR
203282220089_R02C02,EAS
203282220089_R03C02,EUR
203282220089_R04C02,EUR
203282220089_R06C01,EUR
203282220089_R06C02,EUR
203282220093_R05C02,EAS
203282220098_R01C01,EUR
203282220098_R03C01,EUR
